OBJECTID_1,NEIGHBOURHOOD_NAME,HOOD_158,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_2024,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,ASSAULT_RATE_2024,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_2024,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,AUTOTHEFT_RATE_2024,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_2024,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BIKETHEFT_RATE_2024,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_2024,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,BREAKENTER_RATE_2024,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_2024,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,HOMICIDE_RATE_2024,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_2024,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,ROBBERY_RATE_2024,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_2024,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,SHOOTING_RATE_2024,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_2024,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTFROMMV_RATE_2024,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_2024,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,THEFTOVER_RATE_2024,POPULATION_2024,Shape__Area,Shape__Length
47,Etobicoke City Centre,159,145,157,131,135,154,137,142,156,206,308,239,745.3096924,774.2380981,606.4815063,605.8702393,670.994751,580.0169067,584.6989746,620.697876,774.581665,1075.531616,797.2247314,64,76,103,71,122,118,102,118,189,294,261,328.9642639,374.7904053,476.8518372,318.6428528,531.5672607,499.5766296,419.9950562,469.5022583,710.6599121,1026.643799,870.609436,6,12,19,13,11,16,17,23,14,17,12,30.8404007,59.17743301,87.96295929,58.34305573,47.92819595,67.73920441,69.99917603,91.51315308,52.64147568,59.3637619,40.02801895,57,85,65,56,71,74,56,76,86,69,93,292.9837952,419.1734924,300.9259338,251.3239441,309.3547058,313.2938232,230.5855255,302.3912659,323.3690491,240.9470215,310.2171631,2,0,0,0,2,1,0,1,1,3,0,10.28013325,0,0,0,8.714217186,4.233700275,0,3.978832722,3.760105371,10.47595787,0,20,23,21,45,20,21,19,11,43,36,32,102.8013382,113.4234161,97.22222137,201.9567413,87.14217377,88.90770721,78.234375,43.76715851,161.6845245,125.7114944,106.7413864,2,1,3,3,1,2,3,3,2,4,2,10.28013325,4.931452751,13.88888931,13.46378231,4.357108593,8.467400551,12.3527956,11.93649769,7.520210743,13.96794319,6.671336651,135,123,97,92,107,118,148,127,188,188,98,693.9089966,606.5687256,449.0740662,412.8893127,466.2106323,499.5766296,609.4046021,505.3117371,706.8997803,656.4933472,326.8955078,33,38,31,27,50,27,23,32,44,59,59,169.6222076,187.3952026,143.5185242,121.1740417,217.8554382,114.309906,94.70476532,127.3226471,165.4446259,206.0271606,196.8044281,29979,10134665.55,17420.26863
48,Islington,158,89,52,85,73,84,79,79,56,97,136,137,385.2980652,223.4156799,357.3230286,304.5346375,348.3020325,326.2305908,324.5286255,227.1436615,379.7071838,504.2453003,493.8716736,27,25,33,24,36,57,50,58,96,174,83,116.888176,107.4113846,138.7254028,100.1209793,149.2722931,235.3815613,205.3978577,235.2559357,375.7926941,645.1373901,299.2069092,14,12,7,6,5,7,13,8,4,8,9,60.60868454,51.5574646,29.42660141,25.03024483,20.73226357,28.90650749,53.40344238,32.44909668,15.6580286,29.66148758,32.44412231,54,58,40,40,48,51,43,44,53,58,94,233.7763519,249.1944122,168.1520081,166.8683014,199.0297241,210.6045532,176.6421509,178.4700317,207.4688721,215.0457916,338.8608398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,20,25,15,15,16,11,26,12,18,82.2546463,55.85391998,84.07600403,104.2926865,62.19678879,61.94251633,65.72731018,44.61750793,101.7771835,44.49223328,64.88824463,0,4,3,0,2,3,1,1,0,0,0,0,17.18582153,12.6114006,0,8.292905807,12.38850307,4.107956886,4.056137085,0,0,0,76,104,54,66,73,73,72,38,74,47,47,329.0185852,446.8313599,227.0052185,275.3327026,302.69104,301.4535828,295.7729187,154.1332092,289.6735229,174.2612457,169.4304199,2,7,6,6,5,8,7,6,8,13,15,8.658383369,30.07518768,25.22280121,25.03024483,20.73226357,33.03601074,28.75569916,24.33682251,31.31605721,48.19991684,54.07353973,27740,6105215.071,13591.28578
49,Bendale South,157,59,71,78,101,71,68,79,61,39,73,76,549.7577515,659.9126587,708.3181763,913.1181641,639.12146,609.2644043,705.2312012,539.012085,343.4005432,628.1190796,656.5307617,10,12,8,11,15,20,8,15,22,24,33,93.17927551,111.5345306,72.64801788,99.44850922,135.02565,179.1954193,71.41581726,132.5439606,193.7131348,206.5048981,285.0725708,4,2,7,2,0,1,0,3,3,2,0,37.27170944,18.58908844,63.5670166,18.08154869,0,8.959770203,0,26.50879288,26.41542625,17.20874214,0,26,28,28,35,18,21,11,4,8,15,14,242.2661133,260.2472229,254.2680664,316.4270935,162.0307922,188.1551819,98.19674683,35.34505463,70.44113922,129.065567,120.9398727,1,0,1,0,0,0,0,0,0,0,0,9.317927361,0,9.081002235,0,0,0,0,0,0,0,0,15,17,14,13,5,6,3,7,5,20,10,139.7689209,158.0072479,127.1340332,117.5300598,45.00855255,53.75862503,26.78093147,61.8538475,44.02571106,172.0874176,86.38562775,1,0,2,1,0,0,3,2,1,1,1,9.317927361,0,18.16200447,9.040774345,0,0,26.78093147,17.67252731,8.805142403,8.604371071,8.638562202,15,29,16,46,26,37,24,26,28,24,14,139.7689209,269.5417786,145.2960358,415.8756104,234.0444641,331.5115051,214.2474518,229.7428589,246.5439758,206.5048981,120.9398727,2,2,4,3,0,1,1,0,1,2,2,18.63585472,18.58908844,36.32400894,27.12232208,0,8.959770203,8.926977158,0,8.805142403,17.20874214,17.2771244,11576,2543590.735,7242.173636
50,Caledonia-Fairbank,109,56,55,58,67,57,69,50,64,59,62,54,546.288147,537.739563,564.4768677,650.1697998,551.5239258,666.1517944,481.4172974,610.395813,559.7722778,573.7553101,500.6954041,9,4,10,6,11,9,8,8,25,34,33,87.79631042,39.10832977,97.32360077,58.22416306,106.4344482,86.88935852,77.02676392,76.29947662,237.1916504,314.6400146,305.9805298,3,1,5,3,3,0,4,3,2,9,5,29.26543808,9.777082443,48.66180038,29.11208153,29.02757645,0,38.51338196,28.61230278,18.97533226,83.2870636,46.36068726,28,18,13,10,9,9,10,10,6,14,10,273.1440735,175.9874878,126.5206833,97.04026794,87.08272552,86.88935852,96.2834549,95.37434387,56.92599487,129.5576477,92.72137451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.254117966,0,11,9,12,9,9,15,7,2,4,3,5,107.3066025,87.9937439,116.7883224,87.33624268,87.08272552,144.8155975,67.39842224,19.07486916,37.95066452,27.7623539,46.36068726,0,1,0,1,2,0,2,2,0,2,0,0,9.777082443,0,9.704027176,19.351717,0,19.25669098,19.07486916,0,18.50823593,0,15,11,11,20,20,21,19,20,23,10,26,146.3271942,107.547905,107.0559616,194.0805359,193.5171814,202.7418365,182.9385681,190.7486877,218.2163239,92.54118347,241.0755615,5,1,1,1,1,2,2,5,2,2,1,48.77573013,9.777082443,9.732359886,9.704027176,9.675858498,19.30874634,19.25669098,47.68717194,18.97533226,18.50823593,9.272137642,10785,1544557.657,4956.204586
51,Briar Hill-Belgravia,108,79,92,81,75,93,88,83,71,101,91,108,534.9766235,626.105896,550.9829102,506.8594971,625.0419922,588.1566772,551.4217529,465.3296509,643.189209,552.0839844,641.2540283,18,15,18,13,39,21,39,28,54,37,45,121.8934097,102.0824814,122.4406509,87.85564423,262.1143799,140.3555603,259.1017761,183.5102844,343.8833313,224.4736938,267.1891785,23,11,7,7,13,3,13,1,5,5,9,155.7526855,74.86048889,47.61580658,47.30688477,87.37145996,20.0507946,86.36726379,6.553938866,31.84104919,30.33428383,53.43783569,43,30,31,31,33,49,46,40,26,38,46,291.1898193,204.1649628,210.8700104,209.5019226,221.789093,327.4963379,305.6072388,262.1575623,165.5734558,230.5405579,273.126709,0,0,0,1,0,0,0,1,1,0,2,0,0,0,6.758126736,0,0,0,6.553938866,6.368209839,0,11.87507439,25,13,28,23,25,31,10,16,15,23,8,169.296402,88.47148132,190.4632263,155.4369202,168.022049,207.1915588,66.43635559,104.8630219,95.52314758,139.5377045,47.50029755,0,0,2,4,1,4,2,0,8,1,1,0,0,13.60451698,27.03250694,6.720881939,26.73439407,13.28727055,0,50.94567871,6.066856861,5.937537193,32,36,32,33,33,36,66,60,43,53,65,216.6994019,244.9979553,217.6722717,223.0181732,221.789093,240.6095428,438.47995,393.2363281,273.8330383,321.543396,385.9399109,9,3,4,4,4,6,8,3,7,8,13,60.94670486,20.41649628,27.20903397,27.03250694,26.88352776,40.1015892,53.14908218,19.66181755,44.57746887,48.53485489,77.18798065,16842,1827724.56,6289.049993
52,Oakwood Village,107,104,134,136,116,126,155,116,98,154,107,137,477.6119385,617.4261475,622.3686523,531.9880981,579.2037964,714.5820923,536.0195923,450.4297485,701.0196533,472.4270325,602.9664307,18,11,24,10,28,38,24,28,64,59,49,82.66360474,50.68423843,109.8297653,45.86104202,128.7119598,175.1878662,110.9006042,128.6942139,291.3328552,260.4971619,215.6595154,15,20,17,14,6,12,13,11,12,10,9,68.88633728,92.1531601,77.79608154,64.20545959,27.5811348,55.32248306,60.07115936,50.55844116,54.62490845,44.15206146,39.6109314,25,29,23,41,19,49,32,35,39,36,47,114.8105621,133.6220856,105.2535248,188.0302734,87.34025574,225.9001465,147.8674774,160.8677673,177.5309601,158.9474182,206.8570862,2,0,0,0,0,2,2,0,0,0,2,9.184844971,0,0,0,0,9.220414162,9.241717339,0,0,0,8.802429199,33,18,31,25,18,41,22,12,22,13,15,151.549942,82.93784332,141.8634491,114.6526031,82.74340057,189.0184937,101.6588898,55.15466309,100.145668,57.39767838,66.01821899,1,3,11,2,10,13,6,3,3,2,4,4.592422485,13.82297421,50.33864212,9.172207832,45.96855927,59.93268967,27.72515106,13.78866577,13.65622711,8.830411911,17.6048584,26,39,26,62,35,50,48,55,47,45,27,119.4029846,179.6986542,118.9822464,284.3384399,160.8899536,230.5103455,221.8012085,252.7922058,213.9475555,198.6842651,118.8327942,2,2,2,5,2,2,3,8,5,3,10,9.184844971,9.215315819,9.152480125,22.93052101,9.193711281,9.220414162,13.86257553,36.76977539,22.76037788,13.24561787,44.012146,22721,2219372.566,6334.90361
53,Humewood-Cedarvale,106,34,49,53,41,44,45,42,49,39,53,49,231.3397217,333.8329468,357.287323,277.6272888,299.3604431,307.7133484,288.6994629,336.3305664,263.2467041,345.2993774,316.6192932,11,5,17,22,21,16,26,34,56,54,32,74.84520721,34.06458664,114.601593,148.9707489,142.8765869,109.4091873,178.7187195,233.3722229,377.9952698,351.8144531,206.7717743,27,51,18,13,19,13,29,16,23,13,16,183.710968,347.4587708,121.3428574,88.02816772,129.2692871,88.89496613,199.3401184,109.8222275,155.2480621,84.69606781,103.3858871,31,39,27,39,34,28,49,19,32,38,29,210.9273987,265.7037659,182.0142975,264.0845032,231.3239899,191.4660797,336.8160706,130.4138947,215.9972992,247.5731354,187.3869171,0,1,0,1,0,0,0,0,0,0,0,0,6.812917233,0,6.771397591,0,0,0,0,0,0,0,4,10,5,7,4,11,6,3,5,1,2,27.21643829,68.12917328,33.70634842,47.39978409,27.21458626,75.21881866,41.24278259,20.59166718,33.74957657,6.515082359,12.92323589,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.771397591,0,0,0,0,6.7499156,0,0,82,58,40,34,59,48,62,39,38,26,29,557.9370117,395.1492004,269.6507874,230.2275238,401.4151611,328.2275696,426.175415,267.6916809,256.4967957,169.3921356,187.3869171,3,3,5,5,7,3,6,2,2,3,10,20.41232872,20.43875122,33.70634842,33.856987,47.62552643,20.5142231,41.24278259,13.72777843,13.4998312,19.54524803,64.61618042,15476,1871170.064,6036.128816
54,Lawrence Park North,105,27,26,24,36,22,37,46,44,35,32,58,178.9501648,172.918335,160.0533447,239.4572296,145.9950867,244.9519958,303.9111938,287.9204407,224.0430145,196.5481262,351.0683289,23,22,14,27,39,18,23,46,84,82,39,152.4390259,146.315506,93.36445618,179.592926,258.8094788,119.1658401,151.9555969,301.0077209,537.7032471,503.6545715,236.0631866,8,10,14,20,14,23,17,19,13,6,5,53.0222702,66.50704956,93.36445618,133.0317993,92.90596771,152.2674561,112.3150101,124.329277,83.21598053,36.85277176,30.26451111,35,35,27,29,13,23,19,20,29,33,35,231.9724274,232.7746735,180.0600128,192.8961029,86.2698288,152.2674561,125.5285416,130.8729248,185.6356354,202.6902466,211.8515778,1,0,0,0,0,0,0,0,0,0,0,6.627783775,0,0,0,0,0,0,0,0,0,0,0,6,4,6,2,7,12,8,6,6,11,0,39.90422821,26.67555809,39.90953827,13.27228069,46.3422699,79.28118134,52.34917068,38.40737534,36.85277176,66.58192444,1,0,0,0,0,0,0,0,1,0,0,6.627783775,0,0,0,0,0,0,0,6.401228905,0,0,63,35,23,38,39,56,46,27,28,33,29,417.5503845,232.7746735,153.3844604,252.7604065,258.8094788,370.7381592,303.9111938,176.6784515,179.2344055,202.6902466,175.5341644,4,5,3,6,4,4,1,1,3,7,9,26.5111351,33.25352478,20.00666809,39.90953827,26.54456139,26.48129845,6.60676527,6.543646336,19.20368767,42.99490356,54.47612,16521,2289920.915,6540.337991
55,Lawrence Park South,103,15,30,18,21,13,25,24,30,31,33,31,94.80470276,190.3674164,115.295929,134.7362976,83.52072144,160.9269409,154.6491394,192.1229553,194.3329926,198.6754913,183.9653473,15,28,20,16,29,27,30,62,101,123,49,94.80470276,177.6762543,128.1065826,102.6562271,186.3154449,173.8011017,193.3114319,397.0541077,633.1494751,740.5177612,290.7839355,6,11,12,18,14,11,32,17,7,6,5,37.92188263,69.80138397,76.86395264,115.4882584,89.94538879,70.8078537,206.1988525,108.8696747,43.8816452,36.12281799,29.67182922,68,47,44,48,36,57,58,26,35,58,56,429.781311,298.2422791,281.8344727,307.968689,231.288147,366.9134216,373.7354126,166.5065613,219.4082184,349.1872253,332.3244934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.934365749,3,6,2,5,5,15,12,7,8,7,14,18.96094131,38.07348251,12.81065845,32.0800705,32.12335205,96.55615997,77.3245697,44.82868958,50.15045166,42.14328766,83.08112335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,25,33,29,55,50,27,40,22,18,316.015686,126.9116058,160.1332245,211.7284698,186.3154449,354.0392761,322.1856995,172.9106598,250.7522583,132.4503326,106.8185883,5,3,1,2,3,8,12,2,5,6,14,31.60156822,19.03674126,6.405329227,12.83202839,19.27401161,51.49662018,77.3245697,12.80819702,31.34403229,36.12281799,83.08112335,16851,3242395.985,9777.801935
56,Forest Hill North,102,32,37,30,40,40,42,44,40,52,61,52,246.7232056,285.0100098,228.1368866,305.7169189,307.1488953,324.4746704,341.5883789,310.1737061,401.079834,458.5431824,392.0090332,12,15,8,12,23,27,43,37,39,55,16,92.52120209,115.5446014,60.83650208,91.71507263,176.610611,208.5908508,333.8250122,286.910675,300.8098755,413.4405823,120.6181717,17,41,13,9,7,20,24,5,2,3,9,131.071701,315.8218994,98.85931396,68.78630066,53.75105667,154.5117493,186.3209381,38.77171326,15.42614746,22.55130386,67.84771729,38,36,19,46,42,38,45,12,14,46,28,292.9837952,277.3070374,144.4866943,351.5744324,322.5063477,293.5723267,349.3517456,93.05210876,107.9830322,345.7866516,211.0817871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.538635731,10,7,10,9,17,21,17,3,9,9,6,77.10100555,53.92081451,76.04562378,68.78630066,130.5382843,162.2373352,131.9773254,23.26302719,69.41766357,67.65391541,45.23181152,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,7.678722382,7.725587368,0,7.754342556,0,0,15.07727146,36,18,13,40,34,32,57,39,11,35,21,277.5635986,138.6535187,98.85931396,305.7169189,261.0765686,247.2187958,442.5122375,302.419342,84.84381104,263.0985413,158.3113403,3,4,2,3,0,3,7,2,6,3,3,23.13030052,30.81189346,15.20912552,22.92876816,0,23.17676163,54.34360504,15.50868511,46.27844238,22.55130386,22.61590576,13265,1571697.354,5716.058369
57,Forest Hill South,101,21,11,10,27,12,27,25,16,31,43,36,189.8390961,100.2643356,90.62896729,243.1775208,107.4017715,240.2348938,221.2193604,139.8112488,263.2025757,347.9245911,285.3745422,5,13,9,12,24,20,38,75,82,95,26,45.19978333,118.4942093,81.56607056,108.0788956,214.8035431,177.9517822,336.253418,655.3652344,696.2132568,768.6705933,206.1038513,9,11,9,8,16,8,23,21,7,11,9,81.35961151,100.2643356,81.56607056,72.05259705,143.2023621,71.18070984,203.5218048,183.5022736,59.43284225,89.00396729,71.34363556,48,18,27,66,42,35,33,25,26,75,52,433.9179077,164.0689087,244.6982117,594.43396,375.906189,311.4156189,292.009552,218.4550781,220.7505493,606.8452148,412.2077026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,7,15,5,2,0,1,7,27.11986923,9.11493969,18.12579346,45.03287506,62.65103531,133.4638367,44.2438736,17.4764061,0,8.091269493,55.48949814,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9.006574631,0,0,0,0,0,8.091269493,7.927071095,25,11,15,18,25,30,47,27,28,15,18,225.9989166,100.2643356,135.9434509,162.1183472,223.7536926,266.9276733,415.892395,235.931488,237.731369,121.3690414,142.6872711,5,5,5,8,2,4,6,3,10,3,9,45.19978333,45.57469559,45.31448364,72.05259705,17.90029526,35.59035492,53.09264755,26.21461105,84.90406036,24.27380943,71.34363556,12615,2479878.583,7188.779723
58,Yonge-Eglinton,100,53,62,66,64,59,90,91,64,122,105,172,450.3739014,517.875061,540.3192749,517.9250488,472,712.6455078,712.607666,492.9902954,904.8431396,736.2737427,1171.662109,6,9,3,2,11,12,17,28,34,40,30,50.9857254,75.17540741,24.55996704,16.18515778,88,95.01940155,133.1245117,215.6832581,252.1694031,280.4852295,204.3596802,11,19,22,21,14,16,38,14,14,16,23,93.47382355,158.7036438,180.1064301,169.9441681,112,126.6925354,297.5724487,107.841629,103.8344574,112.1940994,156.6757507,36,24,19,24,25,41,34,31,33,33,35,305.9143372,200.4677582,155.546463,194.2218933,200,324.6496277,266.2490234,238.7921753,244.752655,231.4003296,238.4196167,0,1,0,0,0,1,0,0,1,0,0,0,8.352823257,0,0,0,7.918283463,0,0,7.416747093,0,0,14,10,12,12,28,12,9,4,4,11,16,118.9666901,83.52822876,98.23986816,97.11094666,224,95.01940155,70.47768402,30.81189346,29.66698837,77.13343811,108.9918289,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,7.918283463,0,0,7.416747093,14.02426243,6.811989307,23,11,8,24,22,44,42,22,34,18,22,195.445282,91.88105774,65.49324799,194.2218933,176,348.40448,328.8958435,169.4654083,252.1694031,126.2183609,149.8637543,5,5,2,4,5,9,7,2,6,15,21,42.48810196,41.76411438,16.373312,32.37031555,40,71.26454926,54.81597519,15.40594673,44.50048065,105.1819611,143.0517731,14680,1650361.818,5685.355571
59,Mount Pleasant East,99,28,32,18,42,38,58,42,48,54,77,51,163.8672638,186.3281708,104.4992752,244.8694,222.4694061,341.116272,248.1976166,283.1023254,311.5264893,426.2621765,278.3235168,7,4,8,10,15,17,19,38,64,57,49,40.96681595,23.29102135,46.44412231,58.30223846,87.81687164,99.98235321,112.2798691,224.1226807,369.2165833,315.5447388,267.4088745,8,38,20,11,24,19,36,23,12,13,8,46.81921768,221.2647095,116.1103058,64.13246155,140.5069885,111.7449875,212.7408142,135.6531982,69.22810364,71.96633911,43.65858841,30,17,15,21,36,50,37,33,28,20,48,175.5720673,98.98683929,87.08272552,122.4347,210.760498,294.0657654,218.6502838,194.6328583,161.5322418,110.7174454,261.9515381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,8,9,13,15,9,4,8,5,5.85240221,40.75928879,17.41654587,46.6417923,52.69012451,76.45709229,88.64200592,53.08168793,23.07603645,44.28697968,27.28661919,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.881315231,0,0,5.769009113,0,0,25,24,15,30,30,54,53,27,44,23,20,146.3100586,139.7461243,87.08272552,174.906723,175.6337433,317.5910034,313.2017517,159.2450562,253.8363953,127.3250656,109.1464767,2,3,1,4,8,3,4,3,6,5,6,11.70480442,17.46826553,5.805515289,23.32089615,46.83566666,17.64394569,23.63786697,17.69389534,34.61405182,27.67936134,32.74394226,18324,3093372.089,11322.37982
60,Rosedale-Moore Park,98,70,112,112,114,139,139,159,157,220,270,287,330.3445129,529.475708,520.3493652,532.6356201,653.4104004,657.8324585,756.890564,745.8078003,1018.754333,1196.013306,1248.097412,10,27,12,7,31,34,52,73,111,144,74,47.19207001,127.6414719,55.75172043,32.70569611,145.7246246,160.9086609,247.5365295,346.776886,514.0078735,637.8737793,321.809082,49,68,54,55,69,75,76,54,76,45,52,231.2411499,321.4674072,250.8827362,256.9733276,324.3548279,354.9455872,361.7841797,256.5198669,351.9333191,199.3355408,226.1361237,99,27,60,72,62,101,100,64,69,101,75,467.2015076,127.6414719,278.758606,336.4014282,291.4492493,477.9933777,476.0317993,304.0235596,319.5184021,447.3975525,326.1578674,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4.70079422,0,0,4.750368118,4.630701542,4.429678917,0,19,21,19,33,26,26,26,29,21,24,24,89.66493988,99.27669525,88.27355194,154.1839905,122.2206573,123.0477982,123.7682648,137.7606812,97.24473572,106.312294,104.3705139,0,1,1,0,0,0,1,1,2,1,2,0,4.727461815,4.645976543,0,0,0,4.760317802,4.750368118,9.261403084,4.429678917,8.697543144,90,43,45,53,71,64,51,34,45,46,56,424.7286377,203.2808533,209.0689392,247.62883,333.7564087,302.8869019,242.7762146,161.5125122,208.3815765,203.7652283,243.5312042,7,9,9,10,11,14,10,8,14,23,16,33.03445053,42.54715729,41.81378937,46.72242355,51.70874023,66.25650787,47.60317993,38.00294495,64.82981873,101.8826141,69.58034515,22995,4661570.72,9735.106486
61,Yonge-St.Clair,97,16,26,32,25,27,35,23,51,45,34,55,127.9079056,205.6636658,247.4673309,191.2338409,204.3132782,262.2312012,170.6864624,372.6980286,317.5723267,227.3639221,358.6332703,2,3,7,2,6,6,9,13,32,40,20,15.9884882,23.73042297,54.13347626,15.29870701,45.40295029,44.95392227,66.79035187,95.00146484,225.8292236,267.486969,130.4121094,8,19,14,12,15,24,25,12,19,14,6,63.95395279,150.2926788,108.2669525,91.79224396,113.5073776,179.8156891,185.5287628,87.69365692,134.0860901,93.62043762,39.12363052,37,20,12,18,24,28,27,30,26,36,35,295.7870483,158.2028198,92.80024719,137.6883698,181.6118011,209.7849731,200.3710632,219.2341461,183.4862366,240.738266,228.2211761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,1,2,4,5,7,2,1,23.98273277,7.910140991,46.4001236,15.29870701,7.567158699,14.98464108,29.68460083,36.53902435,49.40014267,13.37434769,6.520605087,0,0,1,0,0,0,0,0,0,0,0,0,0,7.733354092,0,0,0,0,0,0,0,0,7,9,7,7,23,22,20,23,21,19,10,55.95970917,71.19126892,54.13347626,53.54547501,174.0446472,164.8310547,148.4230042,168.0795135,148.2004242,127.0563049,65.20605469,3,5,7,0,3,6,3,3,1,2,5,23.98273277,39.55070496,54.13347626,0,22.70147514,44.95392227,22.26345062,21.92341423,7.057163239,13.37434769,32.60302734,15336,1161370.634,5873.159373
