OCC_YEAR,OCC_TIME_RANGE,NEIGHBOURHOOD_158
2007,Evening,Morningside Heights (144)
2007,Night,West Rouge (143)
2007,Night,Woodbine Corridor (64)
2007,Night,Kensington-Chinatown (78)
2007,Evening,Regent Park (72)
2007,Afternoon,Mount Pleasant East (99)
2007,Night,Kensington-Chinatown (78)
2007,Afternoon,Black Creek (24)
2007,Night,Humbermede (22)
2007,Afternoon,Black Creek (24)
2007,Evening,Banbury-Don Mills (42)
2007,Night,Regent Park (72)
2007,Evening,Black Creek (24)
2007,Evening,Black Creek (24)
2007,Night,Steeles (116)
2007,Night,NSA
2007,Evening,Rockcliffe-Smythe (111)
2007,Afternoon,Yorkdale-Glen Park (31)
2007,Night,Black Creek (24)
2007,Afternoon,Yonge-Bay Corridor (170)
2007,Afternoon,Morningside (135)
2007,Night,Black Creek (24)
2007,Afternoon,Willowridge-Martingrove-Richview (7)
2007,Afternoon,Glenfield-Jane Heights (25)
2007,Evening,Yonge-Bay Corridor (170)
2007,Evening,Glenfield-Jane Heights (25)
2007,Evening,Mount Dennis (115)
2007,Afternoon,Malvern East (146)
2007,Night,Morningside Heights (144)
2007,Night,Greenwood-Coxwell (65)
2007,Night,York University Heights (27)
2007,Night,Eglinton East (138)
2007,Afternoon,Glenfield-Jane Heights (25)
2007,Evening,O'Connor-Parkview (54)
2007,Evening,Ionview (125)
2007,Night,West Rouge (143)
2007,Evening,South Riverdale (70)
2007,Night,Tam O'Shanter-Sullivan (118)
2007,Night,Bayview Woods-Steeles (49)
2007,Afternoon,East End-Danforth (62)
2007,Evening,Yorkdale-Glen Park (31)
2007,Evening,North St.James Town (74)
2007,Night,Oakwood Village (107)
2007,Night,Yorkdale-Glen Park (31)
2007,Night,Moss Park (73)
2007,Night,Wellington Place (164)
2007,Night,York University Heights (27)
2007,Night,Downtown Yonge East (168)
2007,Evening,Moss Park (73)
2007,Night,Oakdale-Beverley Heights (154)
2007,Evening,Malvern West (145)
2007,Night,Dovercourt Village (172)
2007,Night,Morningside Heights (144)
2007,Evening,Rockcliffe-Smythe (111)
2007,Evening,West Humber-Clairville (1)
2007,Night,Humber Summit (21)
2007,Evening,Malvern East (146)
2007,Morning,Harbourfront-CityPlace (165)
2007,Morning,Regent Park (72)
2007,Morning,Regent Park (72)
2007,Night,South Riverdale (70)
2007,Evening,Downsview (155)
2007,Afternoon,Regent Park (72)
2007,Night,Church-Wellesley (167)
2007,Night,Yorkdale-Glen Park (31)
2007,Evening,West Humber-Clairville (1)
2007,Night,Danforth (66)
2007,Evening,Black Creek (24)
2007,Afternoon,Morningside (135)
2007,Afternoon,Black Creek (24)
2007,Night,Oakridge (121)
2007,Afternoon,Eglinton East (138)
2007,Night,Black Creek (24)
2007,Afternoon,York University Heights (27)
2007,Night,York University Heights (27)
2007,Evening,Rockcliffe-Smythe (111)
2007,Afternoon,Morningside (135)
2007,Evening,Don Valley Village (47)
2007,Evening,Keelesdale-Eglinton West (110)
2007,Night,Bayview Woods-Steeles (49)
2007,Morning,Yorkdale-Glen Park (31)
2007,Night,Humber Summit (21)
2007,Night,Dorset Park (126)
2007,Morning,Downtown Yonge East (168)
2007,Afternoon,Victoria Village (43)
2007,Evening,Mount Olive-Silverstone-Jamestown (2)
2007,Evening,Glenfield-Jane Heights (25)
2007,Evening,Eringate-Centennial-West Deane (11)
2007,Night,Eglinton East (138)
2007,Night,Rustic (28)
2007,Night,Kingsview Village-The Westway (6)
2007,Evening,Wexford/Maryvale (119)
2007,Evening,West Humber-Clairville (1)
2007,Night,Woburn North (142)
2007,Evening,Yonge-Bay Corridor (170)
2007,Night,Woodbine-Lumsden (60)
2007,Night,Yonge-Bay Corridor (170)
2007,Night,Mount Dennis (115)
2007,Night,Wychwood (94)
2007,Morning,Rustic (28)
2007,Evening,Wexford/Maryvale (119)
2007,Evening,Glenfield-Jane Heights (25)
2007,Evening,Glenfield-Jane Heights (25)
2007,Evening,Wexford/Maryvale (119)
2007,Afternoon,NSA
2007,Night,Humber Summit (21)
2007,Afternoon,North Riverdale (68)
2007,Afternoon,Thistletown-Beaumond Heights (3)
2007,Evening,Etobicoke City Centre (159)
2007,Evening,Etobicoke City Centre (159)
2007,Night,Brookhaven-Amesbury (30)
2007,Afternoon,Glenfield-Jane Heights (25)
2007,Night,West Humber-Clairville (1)
2007,Night,Wellington Place (164)
2007,Evening,Dovercourt Village (172)
2007,Night,Highland Creek (134)
2007,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2007,Evening,Moss Park (73)
2007,Evening,Willowridge-Martingrove-Richview (7)
2007,Afternoon,NSA
2007,Night,Glenfield-Jane Heights (25)
2007,Night,Black Creek (24)
2007,Afternoon,Malvern East (146)
2007,Night,Brookhaven-Amesbury (30)
2007,Night,York University Heights (27)
2007,Afternoon,Downsview (155)
2007,Night,Palmerston-Little Italy (80)
2007,Afternoon,Tam O'Shanter-Sullivan (118)
2007,Evening,Malvern West (145)
2007,Evening,Black Creek (24)
2007,Afternoon,Victoria Village (43)
2007,Evening,Glenfield-Jane Heights (25)
2007,Night,Malvern East (146)
2007,Night,Morningside (135)
2007,Afternoon,Regent Park (72)
2007,Night,Malvern East (146)
2007,Night,Glenfield-Jane Heights (25)
2007,Morning,Glenfield-Jane Heights (25)
2007,Evening,Glenfield-Jane Heights (25)
2007,Evening,Malvern East (146)
2007,Night,Oakwood Village (107)
2007,Afternoon,Morningside Heights (144)
2007,Evening,Rockcliffe-Smythe (111)
2007,Afternoon,West Hill (136)
2007,Evening,Oakdale-Beverley Heights (154)
2007,Evening,St Lawrence-East Bayfront-The Islands
2007,Afternoon,Regent Park (72)
2007,Evening,Malvern East (146)
2007,Evening,Black Creek (24)
2007,Night,Oakdale-Beverley Heights (154)
2008,Night,Black Creek (24)
2008,Night,Parkwoods-O'Connor Hills (149)
2008,Evening,Englemount-Lawrence (32)
2008,Evening,Don Valley Village (47)
2008,Night,York University Heights (27)
2008,Evening,Mount Dennis (115)
2008,Evening,Yonge-Bay Corridor (170)
2008,Evening,Humewood-Cedarvale (106)
2008,Night,Morningside Heights (144)
2008,Night,York University Heights (27)
2008,Evening,York University Heights (27)
2008,Night,Mount Olive-Silverstone-Jamestown (2)
2008,Evening,Glenfield-Jane Heights (25)
2008,Evening,South Riverdale (70)
2008,Evening,Glenfield-Jane Heights (25)
2008,Evening,Oakdale-Beverley Heights (154)
2008,Evening,Rustic (28)
2008,Evening,Malvern East (146)
2008,Evening,Wychwood (94)
2008,Afternoon,Eglinton East (138)
2008,Evening,Oakdale-Beverley Heights (154)
2008,Evening,Kennedy Park (124)
2008,Morning,Malvern West (145)
2008,Night,Woburn North (142)
2008,Night,Oakdale-Beverley Heights (154)
2008,Evening,West Hill (136)
2008,Evening,West Humber-Clairville (1)
2008,Night,Weston (113)
2008,Night,Trinity-Bellwoods (81)
2008,Morning,Yonge-Doris (151)
2008,Evening,East End-Danforth (62)
2008,Night,Rustic (28)
2008,Night,Regent Park (72)
2008,Night,Lansing-Westgate (38)
2008,Morning,Highland Creek (134)
2008,Afternoon,Pelmo Park-Humberlea (23)
2008,Evening,York University Heights (27)
2008,Night,South Riverdale (70)
2008,Afternoon,South Riverdale (70)
2008,Evening,Golfdale-Cedarbrae-Woburn (141)
2008,Night,Kingsview Village-The Westway (6)
2008,Night,Humbermede (22)
2008,Night,York University Heights (27)
2008,Evening,Agincourt North (129)
2008,Evening,Annex (95)
2008,Evening,Glenfield-Jane Heights (25)
2008,Evening,Malvern East (146)
2008,Night,West Hill (136)
2008,Night,Kennedy Park (124)
2008,Night,Woburn North (142)
2008,Night,Scarborough Village (139)
2008,Evening,Elms-Old Rexdale (5)
2008,Night,Rustic (28)
2008,Night,O'Connor-Parkview (54)
2008,Evening,Brookhaven-Amesbury (30)
2008,Evening,Black Creek (24)
2008,Night,Bayview Village (52)
2008,Evening,Eglinton East (138)
2008,Evening,Taylor-Massey (61)
2008,Afternoon,Maple Leaf (29)
2008,Afternoon,Don Valley Village (47)
2008,Evening,Kennedy Park (124)
2008,Afternoon,Dorset Park (126)
2008,Afternoon,Dorset Park (126)
2008,Afternoon,Rustic (28)
2008,Morning,Cliffcrest (123)
2008,Afternoon,Downtown Yonge East (168)
2008,Evening,Flemingdon Park (44)
2008,Evening,Humber Summit (21)
2008,Evening,North St.James Town (74)
2008,Night,Scarborough Village (139)
2008,Evening,Englemount-Lawrence (32)
2008,Night,Black Creek (24)
2008,Evening,Rockcliffe-Smythe (111)
2008,Night,Mount Olive-Silverstone-Jamestown (2)
2008,Evening,Tam O'Shanter-Sullivan (118)
2008,Morning,Malvern East (146)
2008,Night,Oakwood Village (107)
2008,Evening,Victoria Village (43)
2008,Evening,West Hill (136)
2008,Evening,Humber Summit (21)
2008,Night,Humber Summit (21)
2008,Morning,Cabbagetown-South St.James Town (71)
2008,Afternoon,Regent Park (72)
2008,Evening,Bendale South (157)
2008,Night,West Queen West (162)
2008,Evening,Mount Dennis (115)
2008,Evening,Clairlea-Birchmount (120)
2008,Night,Humber Summit (21)
2008,Night,Rockcliffe-Smythe (111)
2008,Night,Cliffcrest (123)
2008,Evening,Yorkdale-Glen Park (31)
2008,Evening,Rockcliffe-Smythe (111)
2008,Night,Runnymede-Bloor West Village (89)
2008,Evening,Eglinton East (138)
2008,Evening,Fort York-Liberty Village (163)
2008,Night,Lambton Baby Point (114)
2008,Afternoon,Glenfield-Jane Heights (25)
2008,Morning,Eglinton East (138)
2008,Evening,Oakridge (121)
2008,Evening,Glenfield-Jane Heights (25)
2008,Evening,Morningside Heights (144)
2008,Night,Trinity-Bellwoods (81)
2008,Evening,Wexford/Maryvale (119)
2008,Morning,Kennedy Park (124)
2008,Evening,Morningside (135)
2008,Night,South Riverdale (70)
2008,Evening,Roncesvalles (86)
2008,Night,St Lawrence-East Bayfront-The Islands
2008,Evening,L'Amoreaux West (147)
2008,Evening,Rustic (28)
2008,Evening,Annex (95)
2008,Evening,Morningside (135)
2008,Night,Black Creek (24)
2008,Afternoon,Black Creek (24)
2008,Night,West Rouge (143)
2008,Night,West Rouge (143)
2008,Evening,South Parkdale (85)
2008,Night,Alderwood (20)
2008,Evening,Humbermede (22)
2008,Evening,West Humber-Clairville (1)
2008,Night,Keelesdale-Eglinton West (110)
2008,Night,Pelmo Park-Humberlea (23)
2008,Night,Brookhaven-Amesbury (30)
2008,Evening,Weston (113)
2008,Evening,Rustic (28)
2008,Evening,Brookhaven-Amesbury (30)
2008,Evening,Ionview (125)
2008,Night,Wellington Place (164)
2008,Night,Yonge-Bay Corridor (170)
2008,Night,Weston (113)
2008,Night,Regent Park (72)
2008,Night,Glenfield-Jane Heights (25)
2008,Night,Golfdale-Cedarbrae-Woburn (141)
2008,Afternoon,Humber Summit (21)
2008,Night,South Parkdale (85)
2008,Afternoon,Agincourt South-Malvern West (128)
2008,Night,Trinity-Bellwoods (81)
2008,Afternoon,Islington (158)
2008,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2008,Afternoon,West Humber-Clairville (1)
2008,Evening,Mount Dennis (115)
2008,Morning,NSA
2008,Morning,Westminster-Branson (35)
2008,Night,Clairlea-Birchmount (120)
2008,Morning,Malvern West (145)
2008,Evening,Woburn North (142)
2008,Evening,Brookhaven-Amesbury (30)
2008,Afternoon,Humber Summit (21)
2008,Night,Eglinton East (138)
2008,Afternoon,Rockcliffe-Smythe (111)
2008,Evening,Rockcliffe-Smythe (111)
2008,Evening,East L'Amoreaux (148)
2008,Evening,Etobicoke West Mall (13)
2008,Evening,Malvern East (146)
2008,Evening,Danforth East York (59)
2008,Morning,Trinity-Bellwoods (81)
2008,Evening,Brookhaven-Amesbury (30)
2008,Afternoon,Beechborough-Greenbrook (112)
2008,Evening,Glenfield-Jane Heights (25)
2008,Afternoon,Maple Leaf (29)
2008,Afternoon,L'Amoreaux West (147)
2008,Morning,Eglinton East (138)
2008,Afternoon,Black Creek (24)
2008,Evening,Malvern East (146)
2008,Evening,Black Creek (24)
2008,Afternoon,NSA
2008,Afternoon,Rustic (28)
2008,Evening,Dorset Park (126)
2008,Evening,NSA
2008,Evening,Rockcliffe-Smythe (111)
2008,Evening,Black Creek (24)
2008,Night,Church-Wellesley (167)
2008,Afternoon,Dufferin Grove (83)
2008,Afternoon,North St.James Town (74)
2008,Afternoon,Rockcliffe-Smythe (111)
2008,Evening,Rockcliffe-Smythe (111)
2008,Night,Mount Olive-Silverstone-Jamestown (2)
2008,Night,Mount Olive-Silverstone-Jamestown (2)
2008,Night,Oakdale-Beverley Heights (154)
2008,Evening,North St.James Town (74)
2008,Evening,Edenbridge-Humber Valley (9)
2008,Evening,Don Valley Village (47)
2008,Evening,Oakdale-Beverley Heights (154)
2008,Evening,Black Creek (24)
2008,Evening,Bathurst Manor (34)
2008,Evening,Mount Olive-Silverstone-Jamestown (2)
2008,Evening,Black Creek (24)
2008,Afternoon,Flemingdon Park (44)
2008,Night,Oakwood Village (107)
2008,Morning,Black Creek (24)
2008,Evening,Black Creek (24)
2008,Afternoon,Clairlea-Birchmount (120)
2008,Afternoon,Scarborough Village (139)
2008,Night,York University Heights (27)
2008,Evening,Rustic (28)
2008,Night,Yonge-Bay Corridor (170)
2008,Evening,Black Creek (24)
2008,Evening,Birchcliffe-Cliffside (122)
2008,Afternoon,Fort York-Liberty Village (163)
2008,Night,South Riverdale (70)
2008,Evening,Weston (113)
2008,Morning,Clanton Park (33)
2008,Afternoon,Hillcrest Village (48)
2008,Evening,Pleasant View (46)
2008,Night,Oakridge (121)
2008,Evening,Moss Park (73)
2008,Evening,East L'Amoreaux (148)
2008,Evening,Rockcliffe-Smythe (111)
2008,Evening,Oakdale-Beverley Heights (154)
2008,Afternoon,Glenfield-Jane Heights (25)
2008,Afternoon,Lambton Baby Point (114)
2008,Evening,Glenfield-Jane Heights (25)
2008,Morning,Bendale-Glen Andrew (156)
2008,Afternoon,Black Creek (24)
2008,Night,Yonge-Bay Corridor (170)
2008,Evening,Flemingdon Park (44)
2008,Afternoon,Black Creek (24)
2008,Afternoon,Wexford/Maryvale (119)
2008,Evening,Humbermede (22)
2008,Night,Englemount-Lawrence (32)
2008,Afternoon,Keelesdale-Eglinton West (110)
2008,Evening,Weston-Pelham Park (91)
2008,Afternoon,Kingsview Village-The Westway (6)
2008,Night,Regent Park (72)
2008,Night,Englemount-Lawrence (32)
2008,Evening,Wexford/Maryvale (119)
2008,Evening,Beechborough-Greenbrook (112)
2008,Afternoon,Briar Hill-Belgravia (108)
2008,Night,Moss Park (73)
2008,Afternoon,Trinity-Bellwoods (81)
2008,Evening,South Riverdale (70)
2008,Night,Mount Olive-Silverstone-Jamestown (2)
2008,Night,Humber Summit (21)
2008,Night,East End-Danforth (62)
2008,Evening,Milliken (130)
2008,Night,Wellington Place (164)
2008,Afternoon,Dorset Park (126)
2009,Night,Danforth (66)
2009,Night,West Humber-Clairville (1)
2009,Night,Moss Park (73)
2009,Evening,Black Creek (24)
2009,Evening,Black Creek (24)
2009,Night,Humber Summit (21)
2009,Evening,Banbury-Don Mills (42)
2009,Afternoon,Woburn North (142)
2009,Evening,Humbermede (22)
2009,Evening,Flemingdon Park (44)
2009,Evening,Oakwood Village (107)
2009,Afternoon,South Parkdale (85)
2009,Night,Mount Olive-Silverstone-Jamestown (2)
2009,Evening,Keelesdale-Eglinton West (110)
2009,Morning,Yonge-Bay Corridor (170)
2009,Evening,West Humber-Clairville (1)
2009,Evening,Englemount-Lawrence (32)
2009,Night,Wellington Place (164)
2009,Evening,Brookhaven-Amesbury (30)
2009,Night,Etobicoke West Mall (13)
2009,Evening,Elms-Old Rexdale (5)
2009,Morning,Weston (113)
2009,Night,Malvern West (145)
2009,Night,West Humber-Clairville (1)
2009,Morning,Bendale-Glen Andrew (156)
2009,Night,Woburn North (142)
2009,Morning,York University Heights (27)
2009,Evening,Church-Wellesley (167)
2009,Night,Yorkdale-Glen Park (31)
2009,Night,West Humber-Clairville (1)
2009,Night,Black Creek (24)
2009,Afternoon,Black Creek (24)
2009,Evening,Eringate-Centennial-West Deane (11)
2009,Evening,Black Creek (24)
2009,Afternoon,Oakwood Village (107)
2009,Evening,Wexford/Maryvale (119)
2009,Evening,Yonge-Bay Corridor (170)
2009,Afternoon,Eringate-Centennial-West Deane (11)
2009,Night,Dorset Park (126)
2009,Afternoon,Downtown Yonge East (168)
2009,Afternoon,Woburn North (142)
2009,Evening,West Hill (136)
2009,Evening,Rockcliffe-Smythe (111)
2009,Evening,Yorkdale-Glen Park (31)
2009,Afternoon,Black Creek (24)
2009,Night,St Lawrence-East Bayfront-The Islands
2009,Evening,Black Creek (24)
2009,Night,Downtown Yonge East (168)
2009,Evening,Bendale-Glen Andrew (156)
2009,Night,Dorset Park (126)
2009,Evening,Black Creek (24)
2009,Evening,Bedford Park-Nortown (39)
2009,Morning,Black Creek (24)
2009,Night,Weston (113)
2009,Afternoon,Englemount-Lawrence (32)
2009,Afternoon,Englemount-Lawrence (32)
2009,Afternoon,Downsview (155)
2009,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2009,Afternoon,York University Heights (27)
2009,Night,West Hill (136)
2009,Evening,NSA
2009,Afternoon,Weston (113)
2009,Evening,NSA
2009,Night,Yorkdale-Glen Park (31)
2009,Evening,Kingsway South (15)
2009,Night,Clairlea-Birchmount (120)
2009,Night,Yonge-Bay Corridor (170)
2009,Morning,Glenfield-Jane Heights (25)
2009,Evening,Mount Dennis (115)
2009,Evening,Brookhaven-Amesbury (30)
2009,Night,Clanton Park (33)
2009,Evening,Black Creek (24)
2009,Evening,Beechborough-Greenbrook (112)
2009,Night,Yonge-Doris (151)
2009,Evening,Lambton Baby Point (114)
2009,Night,Agincourt South-Malvern West (128)
2009,Night,Mount Dennis (115)
2009,Afternoon,Fenside-Parkwoods (150)
2009,Evening,Oakdale-Beverley Heights (154)
2009,Night,Etobicoke West Mall (13)
2009,Afternoon,Rockcliffe-Smythe (111)
2009,Night,Oakdale-Beverley Heights (154)
2009,Night,North St.James Town (74)
2009,Evening,Glenfield-Jane Heights (25)
2009,Afternoon,Humber Summit (21)
2009,Evening,Oakdale-Beverley Heights (154)
2009,Evening,Rustic (28)
2009,Evening,York University Heights (27)
2009,Evening,O'Connor-Parkview (54)
2009,Night,Black Creek (24)
2009,Evening,Rustic (28)
2009,Evening,Pelmo Park-Humberlea (23)
2009,Evening,Oakridge (121)
2009,Evening,Weston (113)
2009,Evening,Morningside (135)
2009,Afternoon,West Hill (136)
2009,Evening,Keelesdale-Eglinton West (110)
2009,Night,Woburn North (142)
2009,Afternoon,Maple Leaf (29)
2009,Night,Elms-Old Rexdale (5)
2009,Afternoon,Cliffcrest (123)
2009,Evening,Kingsview Village-The Westway (6)
2009,Morning,Mount Olive-Silverstone-Jamestown (2)
2009,Night,Oakdale-Beverley Heights (154)
2009,Evening,Brookhaven-Amesbury (30)
2009,Night,Glenfield-Jane Heights (25)
2009,Evening,Kingsview Village-The Westway (6)
2009,Evening,East End-Danforth (62)
2009,Evening,Flemingdon Park (44)
2009,Afternoon,Scarborough Village (139)
2009,Night,Regent Park (72)
2009,Evening,Brookhaven-Amesbury (30)
2009,Evening,NSA
2009,Night,Kingsview Village-The Westway (6)
2009,Night,Black Creek (24)
2009,Evening,Beechborough-Greenbrook (112)
2009,Evening,Englemount-Lawrence (32)
2009,Night,Dorset Park (126)
2009,Night,Kingsview Village-The Westway (6)
2009,Evening,Bayview Village (52)
2009,Evening,West Humber-Clairville (1)
2009,Afternoon,Danforth (66)
2009,Evening,Oakwood Village (107)
2009,Night,Wellington Place (164)
2009,Evening,Greenwood-Coxwell (65)
2009,Night,High Park-Swansea (87)
2009,Afternoon,Yorkdale-Glen Park (31)
2009,Evening,Malvern East (146)
2009,Evening,Humbermede (22)
2009,Evening,Bendale-Glen Andrew (156)
2009,Morning,Moss Park (73)
2009,Night,West Rouge (143)
2009,Evening,Englemount-Lawrence (32)
2009,Evening,Wellington Place (164)
2009,Night,Rustic (28)
2009,Evening,Blake-Jones (69)
2009,Night,Clanton Park (33)
2009,Afternoon,Yorkdale-Glen Park (31)
2009,Evening,Humber Summit (21)
2009,Evening,Flemingdon Park (44)
2009,Night,University (79)
2009,Night,Englemount-Lawrence (32)
2009,Evening,Mount Olive-Silverstone-Jamestown (2)
2009,Night,Oakridge (121)
2009,Night,Annex (95)
2009,Afternoon,West Humber-Clairville (1)
2009,Evening,Mount Olive-Silverstone-Jamestown (2)
2009,Night,Rockcliffe-Smythe (111)
2009,Evening,Yorkdale-Glen Park (31)
2009,Afternoon,Brookhaven-Amesbury (30)
2009,Evening,Oakridge (121)
2009,Evening,Mount Olive-Silverstone-Jamestown (2)
2009,Evening,St Lawrence-East Bayfront-The Islands
2009,Evening,Mount Olive-Silverstone-Jamestown (2)
2009,Evening,Eglinton East (138)
2009,Evening,Weston-Pelham Park (91)
2009,Evening,Mount Olive-Silverstone-Jamestown (2)
2009,Evening,Malvern West (145)
2009,Evening,Glenfield-Jane Heights (25)
2009,Night,Downsview (155)
2009,Evening,West Humber-Clairville (1)
2009,Morning,Malvern East (146)
2009,Afternoon,Moss Park (73)
2009,Night,Briar Hill-Belgravia (108)
2009,Evening,Hillcrest Village (48)
2009,Night,Brookhaven-Amesbury (30)
2009,Afternoon,West Humber-Clairville (1)
2009,Afternoon,Rockcliffe-Smythe (111)
2009,Evening,NSA
